mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
45.107446146011355,0.5404209064900342,7.94419264793396,0.3607424453179501,10,log2,20,5,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 20, 'min_samples_split': 5, 'n_estimators': 100}",0.9234397266077916,0.9220546183317182,0.9224260339880732,0.9216873429279187,0.920256655655995,0.9219728755022991,0.0010383280869701514,561
70.92505526542664,1.8552238969165988,8.548661375045777,1.4521427644341467,10,log2,20,5,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 20, 'min_samples_split': 5, 'n_estimators': 200}",0.9233392974773966,0.9219300287317526,0.9218064661944378,0.9221469339629718,0.9207181358062841,0.9219881724345687,0.0008366761606884359,553
27.695757102966308,2.784831496389085,11.702571439743043,0.8976168093980544,10,log2,20,10,50,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 20, 'min_samples_split': 10, 'n_estimators': 50}",0.9238847217711864,0.9214502634660715,0.9232969251124319,0.920312286049449,0.9200591906106272,0.9218006774019532,0.001546148319733746,569
45.079912996292116,0.2568371241627479,7.325962734222412,0.2674927483440742,10,log2,20,10,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 20, 'min_samples_split': 10, 'n_estimators': 100}",0.9234397266077916,0.9220546183317182,0.9224260339880732,0.9216873429279187,0.920256655655995,0.9219728755022991,0.0010383280869701514,561
72.92482657432556,2.7640599677462054,8.770697832107544,1.6920554378469594,10,log2,20,10,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 20, 'min_samples_split': 10, 'n_estimators': 200}",0.9233392974773966,0.9219300287317526,0.9218064661944378,0.9221469339629718,0.9207181358062841,0.9219881724345687,0.0008366761606884359,553
27.599808406829833,3.3956101431068606,11.582585525512695,0.8463815530775752,10,log2,20,20,50,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 50}",0.9238847217711864,0.9214502634660715,0.9232969251124319,0.920312286049449,0.9200591906106272,0.9218006774019532,0.001546148319733746,569
45.99778122901917,0.4135941906755346,6.841553163528443,0.714598259561517,10,log2,20,20,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 100}",0.9234397266077916,0.9220546183317182,0.9224260339880732,0.9216873429279187,0.920256655655995,0.9219728755022991,0.0010383280869701514,561
73.46002106666565,1.8261893150351232,10.826235246658324,1.8224193974775174,10,log2,20,20,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 200}",0.9233392974773966,0.9219300287317526,0.9218064661944378,0.9221469339629718,0.9207181358062841,0.9219881724345687,0.0008366761606884359,553
43.66648054122925,2.8133285332711493,10.502430486679078,1.496493830012811,15,5,1,2,50,"{'max_depth': 15, 'max_features': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",0.9543796992456013,0.9540141818650938,0.955488566802575,0.9547339527711189,0.9535436601632699,0.9544320121695318,0.0006593881879194339,169
67.32827072143554,0.6191054425925279,10.556815385818481,0.22003307274299547,15,5,1,2,100,"{'max_depth': 15, 'max_features': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.9551800591011677,0.9544701986821196,0.9555015305933662,0.9549444246099014,0.9540559614136462,0.9548304348800402,0.0005128702524806627,164
122.37719020843505,0.4545900399983956,10.488866138458253,2.421477180626407,15,5,1,2,200,"{'max_depth': 15, 'max_features': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.9556187238781431,0.9544577219210373,0.9554853196044959,0.9552178702900878,0.9542247347088173,0.9550008740805161,0.0005587342455492971,163
41.57447199821472,1.7980847191509857,12.3548978805542,0.37141318544983265,15,5,1,5,50,"{'max_depth': 15, 'max_features': 5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}",0.9547901843024301,0.9537827367469416,0.9548444975143483,0.9544333444340104,0.953283795311514,0.954226911661849,0.0006046590192098411,172
76.60595407485962,2.274056878753325,10.2104887008667,2.244036638861715,15,5,1,5,100,"{'max_depth': 15, 'max_features': 5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.9549596596475443,0.9541088166378149,0.9551862053585268,0.9548999038941375,0.9536998876931493,0.9545708946462346,0.0005674789480321866,168
129.93650646209716,0.7267711320824614,10.293988466262817,1.465660556263014,15,5,1,5,200,"{'max_depth': 15, 'max_features': 5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.9550953509304114,0.9541426567020589,0.9554076448663369,0.9550781147650007,0.9537489746874559,0.9546945483902528,0.0006348175308160571,165
43.20196318626404,2.869840588821231,12.139858436584472,2.5043098953339045,15,5,1,10,50,"{'max_depth': 15, 'max_features': 5, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}",0.9540065184659001,0.9525579990379414,0.954243459851051,0.9536975135483265,0.9527845088550402,0.9534579999516518,0.0006691454967231206,185
73.2820083141327,1.0022999362343787,8.336919450759888,0.38837535420865266,15,5,1,10,100,"{'max_depth': 15, 'max_features': 5, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.954399048426714,0.9531047433893467,0.9544538076822686,0.9540298568212662,0.9531268257363699,0.953822856411193,0.0005954982665688448,176
123.77408375740052,4.0116317871644105,11.685455703735352,1.4842572990553138,15,5,1,10,200,"{'max_depth': 15, 'max_features': 5, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.9543884957825595,0.953359545932302,0.9546731800639839,0.9544126381709284,0.9531057474505945,0.9539879214800736,0.0006298428714290747,173
42.49244050979614,3.5729601718308497,14.041491937637328,1.2763934513847468,15,5,1,20,50,"{'max_depth': 15, 'max_features': 5, 'min_samples_leaf': 1, 'min_samples_split': 20, 'n_estimators': 50}",0.9528941585652271,0.9516539298897233,0.9526528328228021,0.9522579167329206,0.9515378318077403,0.9521993339636827,0.0005342143931406965,236
73.76852302551269,0.7052630200897713,9.009530162811279,0.5860451135784545,15,5,1,20,100,"{'max_depth': 15, 'max_features': 5, 'min_samples_leaf': 1, 'min_samples_split': 20, 'n_estimators': 100}",0.9533536896159215,0.9517302795470524,0.9529947646806455,0.9525687726951344,0.9518944365606303,0.9525083886198769,0.0006224359474214836,217
121.94027910232543,3.4531133864957964,11.732145833969117,0.823650611806197,15,5,1,20,200,"{'max_depth': 15, 'max_features': 5, 'min_samples_leaf': 1, 'min_samples_split': 20, 'n_estimators': 200}",0.9532831783117705,0.9519254104500374,0.9533079697861571,0.9527888581203454,0.9519650548683469,0.9526540943073314,0.0006078184966098848,211
43.0858268737793,1.782199568489646,12.702059555053712,1.2525664457958532,15,5,5,2,50,"{'max_depth': 15, 'max_features': 5, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 50}",0.9534987964735344,0.9521955999315959,0.9536854828144516,0.9535865427791095,0.9520530922386266,0.9530039028474636,0.0007219881799795106,200
72.29274973869323,0.6174205517384107,10.187440633773804,0.7935392492018242,15,5,5,2,100,"{'max_depth': 15, 'max_features': 5, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 100}",0.953629863474126,0.9524602430748276,0.9539669109815698,0.9538136376318955,0.9522684633762659,0.953227823707737,0.0007156278641103558,199
122.7634129524231,2.026449865546434,10.40574517250061,1.5106051005991126,15,5,5,2,200,"{'max_depth': 15, 'max_features': 5, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 200}",0.9538722432694737,0.9527637275873828,0.9539494269150418,0.9538775135283253,0.9525283282280219,0.9533982479056491,0.0006192805054605378,194
43.512907648086546,2.332782979424839,13.235959768295288,0.8271079018760572,15,5,5,5,50,"{'max_depth': 15, 'max_features': 5, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 50}",0.9534987964735344,0.9521955999315959,0.9536854828144516,0.9535865427791096,0.9520530922386266,0.9530039028474636,0.0007219881799795285,200
73.15807871818542,1.1775449640766784,9.757365608215332,0.32145376364306966,15,5,5,5,100,"{'max_depth': 15, 'max_features': 5, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 100}",0.9536298634741261,0.9524602430748276,0.9539669109815699,0.9538136376318955,0.9522684633762659,0.9532278237077371,0.0007156278641103911,197
122.77797884941101,3.564971269568464,10.551056575775146,1.426901549744838,15,5,5,5,200,"{'max_depth': 15, 'max_features': 5, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 200}",0.9538722432694735,0.9527637275873828,0.9539494269150419,0.9538775135283252,0.9525283282280219,0.9533982479056491,0.0006192805054605064,194
42.384221172332765,2.224107696588741,13.25325174331665,0.5812184234861609,15,5,5,10,50,"{'max_depth': 15, 'max_features': 5, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 50}",0.9534987964735344,0.9521955999315959,0.9536854828144518,0.9535865427791095,0.9520530922386266,0.9530039028474636,0.0007219881799795315,200
72.3603922367096,1.1701092613809627,8.951726007461549,0.9145937479842289,15,5,5,10,100,"{'max_depth': 15, 'max_features': 5, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 100}",0.9536298634741263,0.9524602430748276,0.9539669109815698,0.9538136376318956,0.952268463376266,0.9532278237077371,0.0007156278641103691,197
122.93706374168396,1.640289144647048,10.642959547042846,1.9491690757070723,15,5,5,10,200,"{'max_depth': 15, 'max_features': 5, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 200}",0.9538722432694737,0.9527637275873828,0.9539494269150419,0.9538775135283252,0.9525283282280219,0.9533982479056491,0.0006192805054605404,194
42.4240309715271,2.5288912073869034,12.761571168899536,0.6233902694317537,15,5,5,20,50,"{'max_depth': 15, 'max_features': 5, 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 50}",0.95306721912919,0.9518745653484862,0.9523401847512698,0.9526344987044211,0.9513634421699723,0.9522559820206679,0.0005917054484896272,227
75.20976738929748,0.6678150051790207,9.691032552719117,0.790218694342038,15,5,5,20,100,"{'max_depth': 15, 'max_features': 5, 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 100}",0.9530925766770655,0.9519293876926493,0.9526926382509333,0.9526221639520012,0.9515660465288382,0.9523805626202975,0.0005531223550603065,226
123.41966972351074,1.8800837284438834,10.944290781021119,1.8301655077992498,15,5,5,20,200,"{'max_depth': 15, 'max_features': 5, 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 200}",0.9531954619573888,0.9521352932528884,0.9530485899639878,0.9528247053070237,0.9516556109922705,0.9525719322947118,0.0005848391833355863,216
42.7857409954071,1.156736791451745,12.723023843765258,0.8689499242040526,15,5,10,2,50,"{'max_depth': 15, 'max_features': 5, 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 50}",0.9522442218917927,0.9508407442854014,0.9517555810904466,0.9515973384376448,0.9508474496944314,0.9514570670799433,0.000544037960048034,265
72.55320267677307,1.658157061270707,9.65601806640625,0.7631263538760036,15,5,10,2,100,"{'max_depth': 15, 'max_features': 5, 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 100}",0.9523868695992941,0.9510882183813213,0.9521113267909342,0.951915641854153,0.9504786661986381,0.9515961445648682,0.0007070338366595173,261
123.22409405708314,2.456404884267066,11.502946662902833,1.6156480764748242,15,5,10,2,200,"{'max_depth': 15, 'max_features': 5, 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 200}",0.9525339085748472,0.9510877563531375,0.9522118799246755,0.9518534990634429,0.950812727576382,0.9516999542984971,0.0006546878885943491,257
41.48445463180542,2.504794561095151,13.200001096725464,0.3867993046770917,15,5,10,5,50,"{'max_depth': 15, 'max_features': 5, 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 50}",0.9522442218917927,0.9508407442854014,0.9517555810904464,0.9515973384376448,0.9508474496944312,0.9514570670799433,0.0005440379600480467,265
73.23826060295104,0.38938535871640606,9.101388216018677,0.49266692119987704,15,5,10,5,100,"{'max_depth': 15, 'max_features': 5, 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 100}",0.9523868695992941,0.9510882183813214,0.9521113267909344,0.9519156418541529,0.9504786661986382,0.9515961445648682,0.0007070338366594724,261
122.97337965965271,2.130998134822013,11.580249786376953,1.6083166553077741,15,5,10,5,200,"{'max_depth': 15, 'max_features': 5, 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 200}",0.9525339085748473,0.9510877563531375,0.9522118799246755,0.9518534990634429,0.950812727576382,0.9516999542984971,0.0006546878885943774,257
41.91084475517273,1.160908167493395,12.696465873718262,0.6524473856890726,15,5,10,10,50,"{'max_depth': 15, 'max_features': 5, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 50}",0.9522442218917928,0.9508407442854014,0.9517555810904466,0.9515973384376447,0.9508474496944312,0.9514570670799433,0.0005440379600480852,265
72.91740283966064,1.7906573642299903,10.005165624618531,1.47334711831578,15,5,10,10,100,"{'max_depth': 15, 'max_features': 5, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 100}",0.9523868695992941,0.9510882183813212,0.9521113267909342,0.951915641854153,0.9504786661986382,0.9515961445648682,0.0007070338366594981,261
123.7985025882721,2.1027636618668906,10.614709758758545,1.7374073961368026,15,5,10,10,200,"{'max_depth': 15, 'max_features': 5, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 200}",0.9525339085748472,0.9510877563531376,0.9522118799246753,0.9518534990634429,0.9508127275763822,0.9516999542984971,0.0006546878885942333,257
41.614480304718015,1.4335357788585756,12.612676191329957,1.6230916499387569,15,5,10,20,50,"{'max_depth': 15, 'max_features': 5, 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 50}",0.9522442218917926,0.9508407442854016,0.9517555810904464,0.9515973384376446,0.9508474496944314,0.9514570670799433,0.0005440379600479531,265
72.46916666030884,0.8113628048493648,9.324972867965698,0.7196963170697209,15,5,10,20,100,"{'max_depth': 15, 'max_features': 5, 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 100}",0.9523868695992941,0.9510882183813213,0.9521113267909342,0.951915641854153,0.950478666198638,0.9515961445648682,0.0007070338366595524,261
123.10205097198487,3.128247523195047,11.107349300384522,1.4597437263979198,15,5,10,20,200,"{'max_depth': 15, 'max_features': 5, 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 200}",0.9525339085748473,0.9510877563531375,0.9522118799246753,0.9518534990634429,0.9508127275763821,0.9516999542984971,0.0006546878885943125,257
41.666172695159915,2.56233406375902,12.817080116271972,0.7207628462312301,15,5,20,2,50,"{'max_depth': 15, 'max_features': 5, 'min_samples_leaf': 20, 'min_samples_split': 2, 'n_estimators': 50}",0.949636796729346,0.9481442998022878,0.9495201887315127,0.9494974033416038,0.9478737372979752,0.948934485180545,0.0007619377953131178,286
72.47976183891296,0.8914467999389811,8.966622018814087,0.3354901319594746,15,5,20,2,100,"{'max_depth': 15, 'max_features': 5, 'min_samples_leaf': 20, 'min_samples_split': 2, 'n_estimators': 100}",0.9498031928865001,0.9484765340685781,0.9496169336329516,0.9496099272055595,0.9483700125707668,0.9491753200728713,0.0006188622171479137,281
120.36734957695008,3.672821125967754,11.447733926773072,1.5515207451877908,15,5,20,2,200,"{'max_depth': 15, 'max_features': 5, 'min_samples_leaf': 20, 'min_samples_split': 2, 'n_estimators': 200}",0.949865301677745,0.9486334756420141,0.9498381121248395,0.9497252822422168,0.9483435909590485,0.9492811525291728,0.0006553155680929345,277
41.181839323043825,1.938779617387905,12.723315858840943,1.2289463529331768,15,5,20,5,50,"{'max_depth': 15, 'max_features': 5, 'min_samples_leaf': 20, 'min_samples_split': 5, 'n_estimators': 50}",0.949636796729346,0.9481442998022878,0.9495201887315126,0.9494974033416037,0.9478737372979752,0.948934485180545,0.0007619377953130843,286
70.45118999481201,0.7121424758621737,8.798368310928344,0.6816661732176255,15,5,20,5,100,"{'max_depth': 15, 'max_features': 5, 'min_samples_leaf': 20, 'min_samples_split': 5, 'n_estimators': 100}",0.9498031928865002,0.9484765340685781,0.9496169336329516,0.9496099272055596,0.9483700125707668,0.9491753200728713,0.0006188622171479517,281
120.72367916107177,2.351027503071176,10.87897834777832,1.799767294081916,15,5,20,5,200,"{'max_depth': 15, 'max_features': 5, 'min_samples_leaf': 20, 'min_samples_split': 5, 'n_estimators': 200}",0.949865301677745,0.9486334756420142,0.9498381121248396,0.9497252822422168,0.9483435909590485,0.9492811525291728,0.0006553155680929315,277
41.94699325561523,2.4460020201891624,13.032257890701294,0.7254491125336126,15,5,20,10,50,"{'max_depth': 15, 'max_features': 5, 'min_samples_leaf': 20, 'min_samples_split': 10, 'n_estimators': 50}",0.949636796729346,0.948144299802288,0.9495201887315126,0.9494974033416038,0.9478737372979752,0.948934485180545,0.0007619377953130547,286
71.02965455055237,1.7742048119905254,9.489453172683715,0.9916530347954046,15,5,20,10,100,"{'max_depth': 15, 'max_features': 5, 'min_samples_leaf': 20, 'min_samples_split': 10, 'n_estimators': 100}",0.9498031928865003,0.9484765340685781,0.9496169336329516,0.9496099272055596,0.9483700125707668,0.9491753200728713,0.0006188622171479743,281
120.4990026473999,2.8247221961406535,10.655319738388062,2.1342852795211584,15,5,20,10,200,"{'max_depth': 15, 'max_features': 5, 'min_samples_leaf': 20, 'min_samples_split': 10, 'n_estimators': 200}",0.9498653016777451,0.9486334756420141,0.9498381121248395,0.9497252822422168,0.9483435909590485,0.9492811525291728,0.0006553155680929544,277
41.7360954284668,1.8449905684076948,12.916500139236451,0.7646352926023571,15,5,20,20,50,"{'max_depth': 15, 'max_features': 5, 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 50}",0.949636796729346,0.948144299802288,0.9495201887315127,0.9494974033416037,0.9478737372979751,0.9489344851805452,0.0007619377953130863,285
71.66355595588684,1.4336109761334086,9.190621089935302,1.321657516091611,15,5,20,20,100,"{'max_depth': 15, 'max_features': 5, 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 100}",0.9498031928865003,0.9484765340685781,0.9496169336329517,0.9496099272055596,0.9483700125707668,0.9491753200728713,0.0006188622171479901,281
116.21917014122009,3.7025780937431616,11.781168127059937,1.2997829836495276,15,5,20,20,200,"{'max_depth': 15, 'max_features': 5, 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 200}",0.949865301677745,0.9486334756420142,0.9498381121248396,0.9497252822422168,0.9483435909590485,0.9492811525291728,0.0006553155680929315,277
30.481737184524537,1.4826193139664299,12.258781814575196,1.7151379783578777,15,sqrt,1,2,50,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",0.9484702845231079,0.947227406871819,0.9492010282627241,0.9482343632961612,0.9462270408494917,0.9478720247606607,0.001037010950452144,293
54.16165771484375,0.805961786695326,10.225339317321778,0.9456334559051403,15,sqrt,1,2,100,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.9489157517153162,0.9474107020528253,0.9492304270560504,0.9488566402550555,0.9469621686922902,0.9482751379543075,0.0009090925030216899,291
87.56746745109558,2.2414556275262907,10.574038171768189,1.785493165712124,15,sqrt,1,2,200,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.9494714476361066,0.9477152586307764,0.9490559324118771,0.948596338376641,0.947001619098765,0.9483681192308333,0.0008984491186998834,289
32.65454616546631,0.8224057801231136,9.975744247436523,0.9341595310332343,15,sqrt,1,5,50,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}",0.9483466819781614,0.9464474212926989,0.9473886827096454,0.9483786030947887,0.9453010943667565,0.9471724966884102,0.0011754166183026212,301
47.35420289039612,1.0434682937694015,9.233611679077148,1.0611350366512533,15,sqrt,1,5,100,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.9490476437662707,0.9468230292047815,0.9479838190129597,0.9480749505719848,0.9460426426011986,0.947594417031439,0.001048566391898442,298
84.10005979537964,1.0374219706704046,10.418759107589722,2.2736220464645287,15,sqrt,1,5,200,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.9489971586845604,0.947194274850766,0.948170906425292,0.9478269984469052,0.9465071719374881,0.9477393020690024,0.0008475111291271923,295
30.27441802024841,1.2459525896715773,11.622068738937378,0.3125777132884814,15,sqrt,1,10,50,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}",0.947642684004717,0.9461065154974454,0.9473909568483678,0.9469389402753569,0.9455200007200439,0.9467198194691863,0.0007957166647643377,305
53.16057901382446,0.9245307267416423,9.112252235412598,0.9982040363068867,15,sqrt,1,10,100,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.9476859976486683,0.9462786359967958,0.9473362345103052,0.9473017714080559,0.94555763901598,0.9468320557159611,0.0007917647659821558,303
88.69528551101685,1.1526205290021587,9.91829581260681,0.7552731154511529,15,sqrt,1,10,200,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.9482868063232317,0.9464297892171423,0.94788148377051,0.9472701474789962,0.9460641239115586,0.9471864701402877,0.0008405965304827896,299
30.4861918926239,1.15083823790972,12.452489852905273,0.6855974136297206,15,sqrt,1,20,50,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 20, 'n_estimators': 50}",0.9465879806235132,0.9443984483053467,0.9455712368454476,0.9458000988060271,0.9439432365374288,0.9452602002235528,0.0009621065189611519,377
53.282005882263185,0.8172211218084345,7.615529584884643,0.8331796204827364,15,sqrt,1,20,100,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 20, 'n_estimators': 100}",0.9466712207046543,0.9452823572237907,0.9460976289553662,0.9458601514692396,0.9443586988806317,0.9456540114467366,0.0007861254839497775,375
84.6309274673462,2.2419624618104046,10.136952209472657,1.328833922995736,15,sqrt,1,20,200,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 20, 'n_estimators': 200}",0.9469492946788459,0.9455010965668906,0.9464485583620601,0.9462637430883283,0.9442498032379973,0.9458824991868244,0.000939679364880222,367
30.94048762321472,2.1583867993971837,11.513895559310914,1.0179360245279228,15,sqrt,5,2,50,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 50}",0.9474203634338247,0.9438985308103793,0.9460775987335226,0.9462151191222665,0.9448743303341504,0.9456971884868288,0.0012078543764335997,369
52.295532846450804,0.28822560410939285,8.87903003692627,0.4935435910849727,15,sqrt,5,2,100,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 100}",0.946800054568931,0.9450692612249347,0.9463157972636331,0.9465020216233191,0.9451198503108689,0.9459613969983373,0.0007246141206554416,361
84.27806205749512,2.0674965324991432,9.66880989074707,1.9148957565111924,15,sqrt,5,2,200,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 200}",0.9471414654093315,0.9453497633355634,0.9465659415224328,0.9467220670460899,0.9451223664643543,0.9461803207555544,0.0007968794607482217,323
30.960557460784912,2.6718937098933706,11.934434509277343,0.6460556453980917,15,sqrt,5,5,50,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 50}",0.9474203634338246,0.9438985308103794,0.9460775987335227,0.9462151191222665,0.9448743303341505,0.9456971884868288,0.0012078543764335267,369
53.192975187301634,0.4387110299366347,7.989040088653565,0.37162109038054936,15,sqrt,5,5,100,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 100}",0.946800054568931,0.9450692612249347,0.9463157972636331,0.9465020216233191,0.9451198503108689,0.9459613969983373,0.0007246141206554416,361
86.02770276069641,2.873778214005999,9.534094905853271,1.9529999749462257,15,sqrt,5,5,200,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 200}",0.9471414654093315,0.9453497633355634,0.9465659415224328,0.9467220670460899,0.9451223664643543,0.9461803207555544,0.0007968794607482217,323
31.633812284469606,3.00172299948694,12.041458940505981,1.5996676772982552,15,sqrt,5,10,50,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 50}",0.9474203634338246,0.9438985308103793,0.9460775987335227,0.9462151191222665,0.9448743303341504,0.9456971884868288,0.001207854376433575,369
52.154257488250735,0.313402694691993,7.986743688583374,0.3619662826095031,15,sqrt,5,10,100,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 100}",0.946800054568931,0.9450692612249347,0.9463157972636331,0.9465020216233191,0.9451198503108689,0.9459613969983373,0.0007246141206554416,361
84.10806040763855,2.0018660785724887,9.758844470977783,1.6342788938515291,15,sqrt,5,10,200,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 200}",0.9471414654093315,0.9453497633355634,0.9465659415224328,0.9467220670460899,0.9451223664643543,0.9461803207555544,0.0007968794607482217,323
30.3461284160614,2.53785863350594,12.157049989700317,1.033889864845919,15,sqrt,5,20,50,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 50}",0.9458530797636949,0.943542081066945,0.9450467188498499,0.9443774190225602,0.9436802964980864,0.9444999190402272,0.0008642077208998093,383
52.87350249290466,0.3401395638457889,8.65089373588562,0.427906717694765,15,sqrt,5,20,100,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 100}",0.9459053779560811,0.9439694371356652,0.9456712379455147,0.9450481009341569,0.9442718385821536,0.9449731985107143,0.0007564747968530824,381
85.30507473945617,2.806143713775091,9.614047956466674,1.7283102195943423,15,sqrt,5,20,200,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 200}",0.9461103224663039,0.9443558637076862,0.9459893503503713,0.9452275958833488,0.9438898352799521,0.9451145935375325,0.0008769434252641641,379
31.19584321975708,2.7870340122836414,12.150416278839112,0.24415900955281983,15,sqrt,10,2,50,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 50}",0.9442124426159222,0.9421209743794372,0.944225784772871,0.9438406532798501,0.9428542611099276,0.9434508232316017,0.0008315024086743279,404
